	label	spaGCN_9	spaGCN_6	spaGCN_10	spaGCN_1	spaGCN_4	spaGCN_7	spaGCN_14	spaGCN_13	stardust_2	stardust_3	stardust_1	stardust_4	scanpy_2	scanpy_3	scanpy_1	bass_5	bass_2	bass_3	bass_1	bass_4	labelBayesSpace	CellCharter_2	CellCharter_3	CellCharter_1	GraphST_5	GraphST_8	GraphST_9	GraphST_2	GraphST_3	GraphST_6	GraphST_1	GraphST_4	GraphST_7	SEDR_5	SEDR_2	SEDR_3	SEDR_6	SEDR_1	SEDR_4	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	SpaceFlow_4	DRSC_2	DRSC_3	DRSC_1	DRSC_4	seurat_2	seurat_3	seurat_1	seurat_4	BANKSY_2	BANKSY_4	STAGATE_12	STAGATE_11	STAGATE_2	STAGATE_3	STAGATE_10	STAGATE_1	STAGATE_4	STAGATE_13
SpaceFlow_2	0.08283436304548854	0.26476908866425974	0.331570481868852	0.2679780996407382	0.32901680499577013	0.32944443924628913	0.33400120053793936	0.2728558453375721	0.2715113782462931	0.3155798853430272	0.24980557254102048	0.24790596947569044	0.3160924585352259	0.2746990310125508	0.2779253122528888	0.2700540944670921	0.34066449147419203	0.2623619992885304	0.38399262176686044	0.3881629899111282	0.5864907105825106	0.3100436813180867	0.45797589934794825	0.46416420733842134	0.4709601817483316	0.3063587765501905	0.25896684768477807	0.30373512108236533	0.2786155142351979	0.12241035479448095	0.14081760985299152	0.23603135164144096	0.253962402467925	0.14084636063656272	0.34144724975336277	0.34586859263843733	0.3388498914962252	0.5627162709883464	0.23271024674433533	0.25133695204549134	0.0	0.3399588105160849	0.5613952792416034	0.40090122783432647	0.47051873896008833	0.5877486429264916	0.6085245445300813	0.5393956244573905	0.47352350399900633	0.47249336690667576	0.4761130511387495	0.3008488724609367	0.3619010375887498	0.4297446949698442	0.463815284304753	0.5316573822929771	0.2659162154399873	0.5194719946516011	0.26091330384658973	0.2307688589289239	0.46471700138835775	0.5273412021657938
SpaceFlow_3	0.03873382199851507	0.20872663082401496	0.43104623242527446	0.20965532351264038	0.4154927794958884	0.4265335440683701	0.4217643839537589	0.21150039256114161	0.21151734800063962	0.3501473212351732	0.5400404727788561	0.5307384372196285	0.3496482960689478	0.27287186868464275	0.27618086293959654	0.266171782533605	0.3478314552632218	0.21707730488709603	0.34543603026410497	0.3486752798113326	0.45256803454731015	0.2260881872534463	0.3691605475266637	0.3641651779011143	0.3587199311882539	0.25250926279731467	0.1732431829103614	0.25715304784678034	0.2388869479830422	0.07125509832084025	0.08782509756932239	0.15654324726473082	0.17399589555146905	0.08968290540857161	0.684101589514713	0.44207955858000275	0.4382622111573926	0.3533779380018668	0.2861628285896896	0.3231461732469703	0.3399588105160849	0.0	0.46265932317973685	0.4274897260916789	0.33221829660430907	0.3219232267912057	0.3304076401154098	0.3159931749132152	0.2704079209000314	0.27057708057603397	0.269996921979452	0.5730973796338128	0.7273598260730261	0.5394669158690717	0.30811196482500525	0.4776503280439084	0.4100859550767258	0.29009519759874536	0.3843279229157032	0.34174834448883384	0.3106847299609626	0.2722364553901279
SpaceFlow_1	0.18342970740655618	0.3023519592284273	0.4781008127459148	0.31391587315602504	0.4610293281999084	0.4725476789498284	0.473134757932238	0.3200776872796521	0.31078318646952985	0.3736568418947502	0.2673996773413922	0.26130046162490517	0.37671181206474297	0.4504370403757065	0.43435016986562125	0.44347239688717843	0.38370754672824264	0.32002714952152395	0.32494953916038977	0.3354529002407806	0.34543289877212524	0.49844619280411107	0.5532805784864762	0.5491052622329825	0.5489431862642306	0.49034673229694653	0.34039131631277497	0.49334404770077567	0.4400738735745689	0.311115283404476	0.3567778263914599	0.28803012779097503	0.34580888586462705	0.36092184892802126	0.459474739363834	0.24710788771257414	0.2571684612326517	0.5515390467815557	0.15051893914717795	0.1611897609894766	0.5613952792416034	0.46265932317973685	0.0	0.49458466059300393	0.37495956579452067	0.4229753595282438	0.3702595339369866	0.46328627678533885	0.4299185250686084	0.42625527692225534	0.4309651694146785	0.2991890087023985	0.41494706093793104	0.31292324491370016	0.3810242724468443	0.7813595864507289	0.4638548302069889	0.47275815743101396	0.4776516193325192	0.3159271393635178	0.381977575925316	0.500159760976879
SpaceFlow_4	0.11378236076905138	0.2895058144267557	0.4389919611214798	0.30021877468813646	0.42716710714465345	0.4335575675556204	0.44088439169839766	0.30612124008828256	0.2982763069556535	0.5860911350549093	0.2022750257857633	0.20243276664491766	0.5847115914312506	0.33491783339453385	0.3148088016315905	0.3305813327899459	0.29029817433849336	0.33208899264398917	0.34543085060201173	0.3543854642754264	0.473431646708665	0.2129945631053487	0.27740963352151926	0.29804776061570404	0.2765182021797188	0.4204066420629149	0.2168624917981887	0.3993310476757138	0.3313526261191036	0.1724184059155382	0.249686953461216	0.170419499325369	0.2295925513431447	0.22903673917175138	0.34432424904292597	0.38580361418326076	0.382365440083128	0.36862317481947543	0.3025288904124039	0.29787910932642864	0.40090122783432647	0.4274897260916789	0.49458466059300393	0.0	0.3132022285848007	0.37901662979584955	0.3881205625147583	0.3439454228867325	0.26705093291762605	0.2666414154428377	0.2680899071540559	0.2183720006195117	0.3020230083728981	0.38866521579352753	0.2794058923901593	0.442227499577489	0.5024001532537922	0.31066733237073085	0.5173949371529034	0.3456468880009006	0.2803417503493491	0.32205631924112565
DRSC_2	0.02526105656699783	0.24571612522404576	0.35203234049245274	0.24610771734964917	0.36229678082278777	0.35520225208277123	0.3588856636822033	0.24665664037385124	0.24672812707768088	0.34835158144278144	0.3194771403378406	0.3186700300036644	0.3526105716600201	0.27510967763812244	0.27695649128908684	0.2683510610209624	0.4065768889940586	0.24776482313350595	0.3915618434056103	0.38668348319788626	0.5136248228908867	0.1533630878105774	0.37277528075556077	0.37205394749948434	0.3766714058199689	0.25027125539257017	0.20844625027179256	0.2567717718964014	0.23963197418970686	0.04071327822375389	0.03692146921493428	0.215796450712513	0.18909939530268796	0.04065832017044831	0.31336088262685013	0.33476583352523803	0.3332420511559113	0.5621855781550178	0.34300961097909494	0.3783813467769125	0.47051873896008833	0.33221829660430907	0.37495956579452067	0.3132022285848007	0.0	0.8261640581355508	0.7404608898241665	0.8224592582884093	0.6624266206727383	0.6612353228693524	0.6654193409294429	0.32976961137006716	0.30668711870964416	0.42409635107084426	0.6479042160536739	0.32456626992230003	0.3992681813487018	0.7387058867765938	0.3671389895427816	0.3795989318957336	0.6549030918019927	0.7261345213535737
DRSC_3	0.015459889048343776	0.23939562627506258	0.3536246106896509	0.2400334448413347	0.3566988374979147	0.3551272504279565	0.35504494228580763	0.2402760202520991	0.24001997864677774	0.39052117448575074	0.3280877285819857	0.32745373401506334	0.3954309910931855	0.2658098103802163	0.2703135837748241	0.26108892862636623	0.43755230423329544	0.24250809495434714	0.4605594877858706	0.45438662541955294	0.6007872630976673	0.16180748881364368	0.37427432367074837	0.3771499802185813	0.38623080991462183	0.24892760505700912	0.2101692119322399	0.25549966476889696	0.24344422002763583	0.025704543907479314	0.03995730659249009	0.2159832397690725	0.1914596258635134	0.03818138549711851	0.3215326438360971	0.3176697907654721	0.3158566172626294	0.6240130414681903	0.35372280044153764	0.3930348280008249	0.5877486429264916	0.3219232267912057	0.4229753595282438	0.37901662979584955	0.8261640581355508	0.0	0.8697265447773297	0.9062119984888131	0.7258889312576597	0.7245680152171106	0.7292053427467383	0.3548420238836525	0.30774134777018236	0.4490556087723821	0.7066721462318755	0.3684420823085274	0.4261703920302801	0.8087678714516877	0.4021091676754138	0.36881106733759844	0.710128100340386	0.7941793927185464
DRSC_1	0.01726405983741346	0.24177522073472962	0.3118649099707506	0.24290225337098365	0.31477133346460073	0.3129295204775882	0.3134167496029777	0.24319649360946355	0.24285713757772745	0.3891236694498683	0.3326845906520844	0.3315592181602062	0.3944321669246962	0.23601749815227174	0.23955277372296693	0.22957177782540988	0.42563142935786075	0.2468759218909483	0.46959260428763283	0.46774510244650325	0.6008801240680697	0.1536134474552917	0.35236508910507947	0.35776708936331014	0.3658667398804393	0.22975263280120367	0.19617169890415048	0.23432968827014883	0.21960515742961592	0.007049052586149888	0.02024108821526267	0.20114941882648552	0.17897040552018811	0.017649839921490145	0.3139701340894538	0.30426107916588113	0.3006154148423662	0.5395833964397208	0.3375045929399868	0.369015503842863	0.6085245445300813	0.3304076401154098	0.3702595339369866	0.3881205625147583	0.7404608898241665	0.8697265447773297	0.0	0.8061486955791622	0.6410636719027516	0.6399224046351627	0.6439314215963159	0.37593233935083775	0.3195233254178409	0.41555148875502307	0.6365782068173674	0.35226614887833113	0.39649752485132633	0.7203731379980411	0.37248172243937394	0.3480639364377879	0.6410259240257163	0.7094930826453812
DRSC_4	0.019336264915407332	0.24233332968700322	0.386153421235161	0.24383559471276828	0.3914557119802629	0.3894174015144711	0.3874692509042649	0.24342537057764693	0.24229553062009165	0.3848799060020289	0.3345143731301534	0.33425568445274395	0.39052116500948864	0.2937347774295544	0.29782283342991644	0.28724215869923553	0.45884052675074644	0.2443952212438985	0.40701765127636297	0.4002156934071433	0.5523106322722834	0.17448890099666559	0.39779768492432005	0.3978336733174273	0.4091580124127786	0.2670125307648298	0.22872382847602224	0.278942638190921	0.26729594389903405	0.044491369037145574	0.05598457017794464	0.2401929956260996	0.20685749889123425	0.058726979135939376	0.32924353714734855	0.32728795979674197	0.3271462599456348	0.6824306647789424	0.3730320672785261	0.41353826262003307	0.5393956244573905	0.3159931749132152	0.46328627678533885	0.3439454228867325	0.8224592582884093	0.9062119984888131	0.8061486955791622	0.0	0.7996762373423121	0.7982243700264839	0.803319461913372	0.3489655235835812	0.30290010394537475	0.47470736775719435	0.7752287094495209	0.3874259253047015	0.45576140497533696	0.8924799687782832	0.4238675071763447	0.39361168858065565	0.7798647030146212	0.8757006321979698
seurat_2	0.0076112228764446	0.22979360896102907	0.3939260037144001	0.22858999236612518	0.405070392252151	0.4002872530656885	0.39384964244659637	0.22308230273754434	0.22308054320645823	0.38640040070558734	0.3888662348340783	0.3889781686602881	0.3950336758479599	0.3422632718570445	0.35768147047115634	0.35568597227361404	0.35886843538956137	0.20714937537199404	0.3121029671825953	0.30761277342838445	0.4578697477761105	0.17439927163940488	0.34824712876792513	0.32926476232453344	0.3601404837585549	0.24248710846072638	0.22445975648411823	0.257407692868912	0.2839878600240469	0.06302861587707455	0.036624306077914726	0.26637722016099713	0.2027152372367464	0.04536019437649316	0.35431691307032875	0.3598481286933137	0.35957524496941784	0.7664056058714529	0.4186943712568826	0.44625961132556013	0.47352350399900633	0.2704079209000314	0.4299185250686084	0.26705093291762605	0.6624266206727383	0.7258889312576597	0.6410636719027516	0.7996762373423121	0.0	0.9901506455634292	0.9958846060705803	0.382447126585768	0.30788178097415536	0.5135034786803713	0.7679774611349989	0.33435828853289645	0.4491212657302233	0.8898015050844882	0.42865271649114856	0.3848654023405411	0.7679807767819012	0.8457924274282874
seurat_3	0.007304611311105935	0.22960469903746622	0.3933657031969604	0.22818397251367822	0.4051993468150997	0.3997139988522161	0.39398205626311816	0.22270655652250113	0.22291722963726512	0.3851661544431804	0.38921793461766513	0.3893357049835436	0.3937785413169862	0.3409527628072531	0.35629880562005617	0.35504722571435005	0.35762645291098094	0.20652075919069462	0.31103282149693834	0.30656849824558324	0.4626382431112604	0.17566994527582927	0.34648313973962946	0.3290579392121514	0.3591105438237509	0.24356232434589714	0.22372236476535817	0.2585289199582108	0.28433160305765165	0.06298182511060904	0.03758722721189903	0.2663098288874778	0.20203926188896135	0.04584669813587873	0.35476756638580204	0.360322553710485	0.3600690152662741	0.7604159452416666	0.41927395047371824	0.4468879453894185	0.47249336690667576	0.27057708057603397	0.42625527692225534	0.2666414154428377	0.6612353228693524	0.7245680152171106	0.6399224046351627	0.7982243700264839	0.9901506455634292	0.0	0.994243065633	0.3825707325527083	0.3080821878134497	0.5142203614819636	0.7720306455732189	0.33125791917801234	0.4473388771055273	0.8882576658076414	0.42556028131231977	0.38470388824064444	0.7706678487473217	0.842776342608192
seurat_1	0.007858388605160149	0.22981496501321377	0.3925681854324406	0.22859913398761983	0.4043934689486792	0.39891345563382896	0.3931774347645733	0.22309450868669506	0.22309511094327508	0.3861379214876809	0.38799750867011085	0.3880948541066003	0.3947648077312258	0.34309782681505446	0.3578466772908893	0.35729801804511924	0.36199113997400384	0.20684085543652425	0.3147958134060083	0.3102409450832421	0.460325668404958	0.17485223427099827	0.34917163555432007	0.3316597798606569	0.36112719326685583	0.24307012186995214	0.2234527882616969	0.2580309283723587	0.2836482447635365	0.0628460903077711	0.037511954681132414	0.26541119610159125	0.20177305465982254	0.04575414298087784	0.3532004858600122	0.3586721337027369	0.3583507809095349	0.7643693693363492	0.4172551487503538	0.44469846717774436	0.4761130511387495	0.269996921979452	0.4309651694146785	0.2680899071540559	0.6654193409294429	0.7292053427467383	0.6439314215963159	0.803319461913372	0.9958846060705803	0.994243065633	0.0	0.3821495979130951	0.30739231811200185	0.5117210405552506	0.7700351630835777	0.33534070892959733	0.4489840619393954	0.893673741572054	0.4271893657833699	0.3852820379657093	0.7700286627878721	0.8480670351282394
seurat_4	0.04467212013718233	0.32304802896227097	0.41565522980139336	0.3146409335864231	0.41971413575864364	0.42081531803998845	0.4123034486082948	0.3082516384230568	0.31568385227136525	0.30395265727288606	0.7851767777765017	0.7828333122033262	0.3096716587906795	0.4512462117038632	0.4541054422153898	0.46104042178250526	0.4214510691237587	0.29489485390535547	0.4254128050169585	0.4305001510327977	0.2991116834066924	0.15394982321349904	0.43410615076501935	0.42221603198955987	0.4376697873370287	0.2640650024546945	0.21973345250860146	0.2919454473451408	0.2923414967378868	0.12878248466508815	0.0868830370911697	0.2532133506543744	0.20074513323687476	0.10388943793435075	0.5874467120889221	0.5493444630423451	0.5415216956819425	0.32266495272763235	0.34525529612171	0.3633438811706611	0.3008488724609367	0.5730973796338128	0.2991890087023985	0.2183720006195117	0.32976961137006716	0.3548420238836525	0.37593233935083775	0.3489655235835812	0.382447126585768	0.3825707325527083	0.3821495979130951	0.0	0.7917022165267648	0.48158193397771953	0.35937143788251785	0.33106814530580675	0.34768884843817255	0.3621865024208777	0.32142315659582876	0.491149553773199	0.3624164595844999	0.33807894223326007
BANKSY_2	0.039373719589597275	0.26028941670716904	0.519240312569766	0.2599128076263501	0.5074814769661825	0.5176617914987082	0.5078179823189448	0.2578645168792636	0.2588031831588581	0.31498193336031793	0.7507072216811508	0.7377211248127746	0.3175302834267855	0.3909633388653907	0.3923705326893741	0.38834696653159245	0.3969442130299187	0.23992597789225775	0.3937670554565058	0.4103754439457273	0.3754221177904011	0.2093962358396517	0.4554467497902024	0.4413195227161785	0.44951331501220665	0.2803760424513731	0.2149654717772338	0.3028170674053171	0.2952632552840429	0.1475692052926496	0.13083211600901512	0.22282134320021027	0.21355745880433352	0.14491785181437708	0.7286213457536542	0.5913477237606836	0.5906648171806922	0.40965401456114225	0.3123630833404922	0.3412581797628032	0.3619010375887498	0.7273598260730261	0.41494706093793104	0.3020230083728981	0.30668711870964416	0.30774134777018236	0.3195233254178409	0.30290010394537475	0.30788178097415536	0.3080821878134497	0.30739231811200185	0.7917022165267648	0.0	0.595874837527041	0.3233696886343126	0.4264645838333766	0.36970970584442586	0.31726076197514	0.34550223496053684	0.4153127446360226	0.3287638160406799	0.2915393027216012
BANKSY_4	-0.03181158349928046	0.250471866614193	0.4899553950336219	0.25293953180322815	0.4885567565113141	0.49068062931396794	0.48834992668624017	0.2527029513335599	0.2520689884987599	0.39824743968775067	0.45294599080071146	0.45018972991728295	0.40056673550700994	0.27201164536314143	0.273996908916556	0.26471211384219495	0.19535235324628838	0.25993520150196747	0.1902554486184829	0.19543068707319358	0.5345858041907693	0.11311889353267963	0.2477420738117608	0.23889201356485937	0.2508775497567208	0.2622908400888804	0.19775918504470483	0.26827339700772207	0.25013674906539257	0.014959484368754232	0.008504378751990858	0.1965370049256964	0.19658003587758024	0.012682972625580529	0.7090295930598497	0.7248278857459942	0.7277087016997612	0.62786918626839	0.5607752105422567	0.618417330594023	0.4297446949698442	0.5394669158690717	0.31292324491370016	0.38866521579352753	0.42409635107084426	0.4490556087723821	0.41555148875502307	0.47470736775719435	0.5135034786803713	0.5142203614819636	0.5117210405552506	0.48158193397771953	0.595874837527041	0.0	0.5504938590038848	0.26323649688316714	0.4055115689811793	0.5157608129531426	0.38352882722778897	0.41435878162951567	0.5579054007983021	0.4770153436221786
STAGATE_12	0.019383854184110046	0.23358679964728	0.37394197868343276	0.23838050744632414	0.3731990865564727	0.3745980486191905	0.37294725614485214	0.2395496988961493	0.23658925264848385	0.37093395587031613	0.37074990817255116	0.37223729170295194	0.3771408071108867	0.28862499711979067	0.29471305835698247	0.2844066415785151	0.3285442936955113	0.232663418206454	0.2887098973255517	0.2862388226498424	0.6100692992185732	0.22734957016161117	0.33256408801749837	0.32640862600230935	0.3423982948446567	0.28250213587538825	0.21281068199229886	0.29999077554346615	0.28983366350001577	0.03729384436858378	0.03917211044665911	0.2234045232695131	0.20019921063664564	0.04127898833791786	0.38218073812252046	0.38819735645811115	0.3879801593901045	0.6501252662161978	0.4513905273309711	0.4898034646312724	0.463815284304753	0.30811196482500525	0.3810242724468443	0.2794058923901593	0.6479042160536739	0.7066721462318755	0.6365782068173674	0.7752287094495209	0.7679774611349989	0.7720306455732189	0.7700351630835777	0.35937143788251785	0.3233696886343126	0.5504938590038848	0.0	0.29693270033252733	0.43418659124213904	0.8021411929918062	0.41038086956704173	0.38989252151415094	0.9698398137752192	0.8141506479783932
STAGATE_11	0.17688662533304672	0.3207463537639467	0.4224240642553446	0.3255217560011212	0.40450085268604663	0.41697945123007	0.4171790895783096	0.3312921938391831	0.3295293826027464	0.4373803812460934	0.28714497419024376	0.284615317307546	0.43477432159810814	0.43018841407567787	0.41326246733474054	0.42603331378315146	0.4232188377616996	0.35311362841627814	0.3690023600798628	0.38907705037820806	0.3295132880695766	0.4135231772328384	0.573384241762848	0.5739244093051465	0.5626109354496555	0.4120115945420174	0.30018710442848184	0.41956772361339006	0.37499147386599424	0.27933605498665365	0.30318610866948975	0.25222673684167346	0.3050125630224971	0.3176381824483318	0.37156227139219816	0.2473321930859734	0.2517717238188313	0.4555156758541951	0.1378746824388794	0.13760185661856225	0.5316573822929771	0.4776503280439084	0.7813595864507289	0.442227499577489	0.32456626992230003	0.3684420823085274	0.35226614887833113	0.3874259253047015	0.33435828853289645	0.33125791917801234	0.33534070892959733	0.33106814530580675	0.4264645838333766	0.26323649688316714	0.29693270033252733	0.0	0.5642568408908392	0.375629637629338	0.5826009253796585	0.3322295710858383	0.2945772380317629	0.4053018859999735
STAGATE_2	0.14049243405684214	0.39076272634900006	0.5079072227707824	0.3940234434085886	0.4855135050818879	0.4997167876834031	0.500418468338568	0.3992449408086626	0.3986304133528778	0.7080002137507302	0.3933220076267533	0.3928789780171357	0.7167725884180304	0.459297846780773	0.442984829110112	0.4585133494344731	0.34722441654711156	0.4269789087825527	0.30154596857817617	0.31444185244292844	0.317055430916431	0.1512718646965831	0.37608847594602623	0.3638853959570564	0.36909782658636886	0.34804886846265876	0.25835462894686834	0.35770372932939926	0.35329306501348895	0.16439859793274847	0.16094635386514067	0.24901839276302404	0.24122968511014395	0.1718948458000062	0.38198303861750765	0.3488279784482103	0.34174141899750976	0.379846395550246	0.38240115096043664	0.3882892051383113	0.2659162154399873	0.4100859550767258	0.4638548302069889	0.5024001532537922	0.3992681813487018	0.4261703920302801	0.39649752485132633	0.45576140497533696	0.4491212657302233	0.4473388771055273	0.4489840619393954	0.34768884843817255	0.36970970584442586	0.4055115689811793	0.43418659124213904	0.5642568408908392	0.0	0.45660059705510975	0.8859443191610139	0.5538490785681177	0.43571966629347736	0.4467932920123183
STAGATE_3	0.01751053172564616	0.24240146767503679	0.40224041717097897	0.24266153398642748	0.41476490822196216	0.40862251471769273	0.4047962665694477	0.23895863070229464	0.23810003583746284	0.38995138842462224	0.3627266963206238	0.36271490187358824	0.3971530977306886	0.32793379944929285	0.33231042783002396	0.3243200990941443	0.41752712810099674	0.23608419817494664	0.3629649618015929	0.35798857585036636	0.5089146787941111	0.1958835530713869	0.3985537947680182	0.3841635540202374	0.4122616241545929	0.26960552233036555	0.2367622288798207	0.2817914180945327	0.2880916077159865	0.06373563131710788	0.06006669740569401	0.2557516710579878	0.21813880953731776	0.06809632722520143	0.34705256380416005	0.354108770256536	0.3546074269717933	0.740920882486236	0.4053963916872511	0.4406257703378082	0.5194719946516011	0.29009519759874536	0.47275815743101396	0.31066733237073085	0.7387058867765938	0.8087678714516877	0.7203731379980411	0.8924799687782832	0.8898015050844882	0.8882576658076414	0.893673741572054	0.3621865024208777	0.31726076197514	0.5157608129531426	0.8021411929918062	0.375629637629338	0.45660059705510975	0.0	0.43540604822003837	0.4114363303163004	0.8079825951901488	0.9042662334834923
STAGATE_10	0.1266683972352643	0.35939647334336156	0.4787428944328123	0.364276047802679	0.45744023405237255	0.4722373599358208	0.47201712914650096	0.37075892319742015	0.3682357564361442	0.7436735481959751	0.3721086164995528	0.3705878610697283	0.7498451440576874	0.4239105489757313	0.411391029460447	0.4258388105937116	0.3148639822396855	0.41413492107847805	0.27921486809851703	0.29672283012168704	0.2947066597734832	0.15608756263615486	0.3637698294676484	0.35627417087099006	0.35185949528535987	0.34917347538193005	0.24740776511761994	0.35829205366325534	0.33754362836323387	0.16693657681836008	0.15975374433507433	0.22633649445282453	0.24483862463019485	0.17392709733306833	0.3578481567476408	0.3428211559728939	0.3465021142598272	0.38750476077131374	0.3816157237108258	0.382397548148988	0.26091330384658973	0.3843279229157032	0.4776516193325192	0.5173949371529034	0.3671389895427816	0.4021091676754138	0.37248172243937394	0.4238675071763447	0.42865271649114856	0.42556028131231977	0.4271893657833699	0.32142315659582876	0.34550223496053684	0.38352882722778897	0.41038086956704173	0.5826009253796585	0.8859443191610139	0.43540604822003837	0.0	0.5136404276082369	0.4053805162605646	0.4551017679187092
STAGATE_1	0.18834338516308982	0.6840050607931472	0.6484487093160021	0.6743580275018634	0.6630599675168647	0.650807140874202	0.6574353138473638	0.6703398132169744	0.6775930441995129	0.4502851298162523	0.4160715597715525	0.4176570537063197	0.4519465621640781	0.5919779840252242	0.5401061837528556	0.5710861861805332	0.48068488265343	0.685420297595357	0.4305045129293233	0.4330229202630984	0.304462684435583	0.1676549760116389	0.5469421577857716	0.5261340908101185	0.5516108268981951	0.3944452978140777	0.37953126436890094	0.4208929425989952	0.427203070907471	0.28166875137488406	0.21719042214855105	0.3964510749678872	0.3539510288853668	0.2445172477222904	0.3528892492494694	0.33918278882774017	0.33405537999564244	0.3392567879484061	0.4531467090260707	0.4491086481741118	0.2307688589289239	0.34174834448883384	0.3159271393635178	0.3456468880009006	0.3795989318957336	0.36881106733759844	0.3480639364377879	0.39361168858065565	0.3848654023405411	0.38470388824064444	0.3852820379657093	0.491149553773199	0.4153127446360226	0.41435878162951567	0.38989252151415094	0.3322295710858383	0.5538490785681177	0.4114363303163004	0.5136404276082369	0.0	0.39375142151683257	0.37398902340584567
STAGATE_4	0.02067503147976299	0.23811932494720867	0.3779307787982199	0.24300058530702484	0.37844674245351634	0.37933990087712605	0.3778143639617893	0.2427186506632013	0.23972023027794057	0.37240415977783914	0.37406845004204986	0.3731849119273661	0.3777769308756779	0.2897130002467286	0.29575250842023576	0.28445109444151745	0.3326341837488599	0.2344154261968123	0.2928879121629988	0.29064855875658835	0.6140099786817701	0.22853929003778123	0.3376640197496562	0.3299485210687575	0.34697459883011716	0.2834413942932552	0.21403914147625935	0.3026774843557257	0.2906733186709317	0.0379008992268259	0.040090799006428056	0.22621608483337513	0.2013900137477758	0.04271567052540704	0.3831734950882366	0.39071679585123165	0.3902448868900247	0.6424434334876072	0.45165722505695	0.4927068629976027	0.46471700138835775	0.3106847299609626	0.381977575925316	0.2803417503493491	0.6549030918019927	0.710128100340386	0.6410259240257163	0.7798647030146212	0.7679807767819012	0.7706678487473217	0.7700286627878721	0.3624164595844999	0.3287638160406799	0.5579054007983021	0.9698398137752192	0.2945772380317629	0.43571966629347736	0.8079825951901488	0.4053805162605646	0.39375142151683257	0.0	0.8072885151462031
STAGATE_13	0.012816318871118358	0.2163032544302224	0.3763682730198415	0.22184605339270752	0.37722933809185216	0.3784604861097718	0.37819999946406	0.22297834818072945	0.2194325145487643	0.39891106527506204	0.337432632893033	0.3383833983901414	0.40781102988671447	0.30099555616847096	0.30681423953026776	0.29822939786049	0.40636215881222226	0.23411090076771432	0.35397514684635367	0.3496837584419228	0.4897652182622815	0.19630927272823218	0.3924412468094633	0.38831478080727966	0.39906057155367386	0.27804849348463984	0.23569953229473628	0.29120472476768	0.26831719974763996	0.06382072482804911	0.07065585289865499	0.23583035789785156	0.22473091543697235	0.07424617409177708	0.326607174143001	0.34672387271627303	0.3631939621363511	0.7570302086234137	0.4247167742032565	0.4492563050672521	0.5273412021657938	0.2722364553901279	0.500159760976879	0.32205631924112565	0.7261345213535737	0.7941793927185464	0.7094930826453812	0.8757006321979698	0.8457924274282874	0.842776342608192	0.8480670351282394	0.33807894223326007	0.2915393027216012	0.4770153436221786	0.8141506479783932	0.4053018859999735	0.4467932920123183	0.9042662334834923	0.4551017679187092	0.37398902340584567	0.8072885151462031	0.0
